wpda_id,NAME,DESIG,OWN_TYPE,MANG_AUTH,STATUS_YR,longitude,latitude
QC-WPDA-5660bb70,09751R113 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-69.77973406699994,48.6718655326667
QC-WPDA-55c1d46a,09751R152 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-69.80120489999996,49.01379839933338
QC-WPDA-1ac8b437,09551R003 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-65.20143805666663,50.47687227300005
QC-WPDA-97204191,09751R038 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-70.39306363233331,49.42627363233339
QC-WPDA-49197f8e,09751R040 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-69.3677541343333,49.29919319900004
QC-WPDA-4c06194b,09751R157 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-69.47849756699996,48.935471532666725
QC-WPDA-a9372114,09751R162 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-69.05144836766662,48.925982198666695
QC-WPDA-d4acf387,09751R165 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-69.4534266257254,48.752576892801734
QC-WPDA-d387d9b1,09751R199 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-69.91416629999996,48.68433703266671
QC-WPDA-d512476f,016-001 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-70.60194959999998,47.26052903233339
QC-WPDA-af20459d,021-002 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-70.67874036633329,47.16372186566674
QC-WPDA-5de71620,022-001 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-71.66626553299996,46.96485003266671
QC-WPDA-2f4202be,083-001 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-76.29144583366664,46.20815546566671
QC-WPDA-25c3fc74,083-002 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-76.26254886666663,46.26057113266672
QC-WPDA-fd0de83b,083-003 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-76.29868959966664,46.17161223233337
QC-WPDA-f996ef9b,086-014 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-79.11485005833583,48.046274957782366
QC-WPDA-fbd0e5e1,088-023 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-77.6008829663333,48.28952529966671
QC-WPDA-bae4624f,991-003 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-79.15302388899995,49.03276683333339
QC-WPDA-66816355,02251R009 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-73.15221338617357,48.335206145564136
QC-WPDA-937b6a6d,09751R315 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-70.27483396666663,49.6260434656667
QC-WPDA-44fff99d,07151R029 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-77.21993913266665,46.036053332333374
QC-WPDA-3ee5e663,09451R106 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-67.57808514599994,50.88856939966673
QC-WPDA-eb8f7fdf,02452R034 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-71.11055380618394,50.07764800319055
QC-WPDA-29e7d3ca,06452R031 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-75.04270166666663,46.27948116566671
QC-WPDA-d96ca797,07352R087 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-76.69357939999995,47.02814426600006
QC-WPDA-a1533748,08351R096 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-78.3860366973333,47.61333713300005
QC-WPDA-0eb223fa,03152R008 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-71.92423320066662,47.24270583233338
QC-WPDA-a8b677e3,06451R095 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-75.63928069999994,46.80219669900005
QC-WPDA-3c731f94,02451R005 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-71.65416106699996,48.96201013266673
QC-WPDA-cece02d9,03152R019 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-71.7420213663333,47.427351732333406
QC-WPDA-3b54cd41,03152R009 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-71.89886319966662,47.25229916566673
QC-WPDA-8fe5f33f,07351R062 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-76.50228119999997,46.21577139933338
QC-WPDA-b20baf8f,06451R114 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-75.64746153366666,46.91840679933339
QC-WPDA-4ccc79a9,03152R015 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-71.83769683399997,47.34725139866672
QC-WPDA-67de5014,06451R195 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-74.63664963399997,47.61232293233339
QC-WPDA-10d65c65,07152R094 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-76.6331048663333,46.258074099333385
QC-WPDA-070c59a9,07451R536 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-75.99354670066663,47.773337499333394
QC-WPDA-43842f68,02251R044 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-72.22239436699995,48.33401706566673
QC-WPDA-e04cc56e,02351R312 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-71.89885466566663,47.5617103653334
QC-WPDA-0ed716b4,02451R016 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-71.53135643333329,49.231991432666725
QC-WPDA-c1a19546,02451R024 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-71.30349286599996,49.57792906666672
QC-WPDA-76210027,02451R030 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-71.20643933266665,49.81126769900004
QC-WPDA-a25bf5f0,02452R031 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-70.9595283003333,49.99346183233339
QC-WPDA-a57e8450,02452R033 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-70.53279150572453,50.09205385664346
QC-WPDA-fc855e2f,02452R039 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-70.63963572256097,50.16104727092171
QC-WPDA-3fc64b6a,02551R004 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-73.4422955333333,48.59534046633338
QC-WPDA-c002c1ea,02251R001 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-72.91342549966663,48.00337016566673
QC-WPDA-00864977,02251R002 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-72.83216773366664,48.000141265000046
QC-WPDA-9f5b5d9e,02251R006 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-72.82177586666663,48.14689386633339
QC-WPDA-660dd080,02551R035 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-73.04762386666663,49.01269229900006
QC-WPDA-019866d0,02551R040 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-72.5938202663333,49.15926409833338
QC-WPDA-f3bbc442,02551R044 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-74.06608326666664,49.16794033166673
QC-WPDA-89cd9e92,02551R048 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-73.86050826633331,49.120995865333406
QC-WPDA-70f51644,02551R052 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-73.47962069999996,49.23520573166672
QC-WPDA-f5154807,02551R053 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-73.45367780066663,49.256822399333394
QC-WPDA-0693f8ff,02551R056 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-73.23931659999995,49.30181176600005
QC-WPDA-20359a49,02551R073 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-73.42067900033331,49.77985436600005
QC-WPDA-6be12d4f,02551R086 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-73.13088259933329,49.799129098666725
QC-WPDA-f86d418d,02551R089 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-72.73145339966662,49.743235799000054
