row_id,year,npri_id,facility_name_npri,company_name_npri,facility_type,longitude,latitude,terrestrial_ecozone,watershed,cas_number,substance_name_npri,substance_unit,emission_type,emission_subtype,value,source_id,geometry
npri-11878-2023-101,2023,11878,Totten Mine,Vale Canada Limited,mining,-81.4541,46.3813,Boreal Shield,St. Lawrence Drainage Area,NA - 05,Cobalt (and its compounds),kg,On-Site Disposal / Élimination sur le site,Waste Rock,846.0,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-81.4541 46.3813)
npri-10201-2023-66,2023,10201,Creighton Mine,Vale Canada Limited,mining,-81.1854,46.4729,Boreal Shield,St. Lawrence Drainage Area,NA - 08,Lead (and its compounds),kg,On-Site Disposal / Élimination sur le site,Waste Rock,1160.0,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-81.1854 46.4729)
npri-10202-2023-107,2023,10202,Garson Mine,Vale Canada Limited,mining,-80.8562,46.5667,Boreal Shield,St. Lawrence Drainage Area,NA - 08,Lead (and its compounds),kg,On-Site Disposal / Élimination sur le site,Waste Rock,2185.0,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-80.8562 46.5667)
npri-10203-2023-71,2023,10203,Copper Cliff Mine (North),Vale Canada Limited,mining,-81.091,46.4746,Boreal Shield,St. Lawrence Drainage Area,NA - 08,Lead (and its compounds),kg,On-Site Disposal / Élimination sur le site,Waste Rock,30900.0,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-81.091 46.4746)
npri-11878-2023-102,2023,11878,Totten Mine,Vale Canada Limited,mining,-81.4541,46.3813,Boreal Shield,St. Lawrence Drainage Area,NA - 08,Lead (and its compounds),kg,On-Site Disposal / Élimination sur le site,Waste Rock,702.0,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-81.4541 46.3813)
npri-10202-2023-108,2023,10202,Garson Mine,Vale Canada Limited,mining,-80.8562,46.5667,Boreal Shield,St. Lawrence Drainage Area,NA - 10,Mercury (and its compounds),kg,On-Site Disposal / Élimination sur le site,Waste Rock,9.9,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-80.8562 46.5667)
npri-10203-2023-72,2023,10203,Copper Cliff Mine (North),Vale Canada Limited,mining,-81.091,46.4746,Boreal Shield,St. Lawrence Drainage Area,NA - 10,Mercury (and its compounds),kg,On-Site Disposal / Élimination sur le site,Waste Rock,10.3,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-81.091 46.4746)
npri-11878-2023-103,2023,11878,Totten Mine,Vale Canada Limited,mining,-81.4541,46.3813,Boreal Shield,St. Lawrence Drainage Area,NA - 10,Mercury (and its compounds),kg,On-Site Disposal / Élimination sur le site,Waste Rock,2.7,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-81.4541 46.3813)
npri-10201-2023-67,2023,10201,Creighton Mine,Vale Canada Limited,mining,-81.1854,46.4729,Boreal Shield,St. Lawrence Drainage Area,NA - 12,Selenium (and its compounds),kg,On-Site Disposal / Élimination sur le site,Waste Rock,42.0,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-81.1854 46.4729)
npri-10202-2023-109,2023,10202,Garson Mine,Vale Canada Limited,mining,-80.8562,46.5667,Boreal Shield,St. Lawrence Drainage Area,NA - 12,Selenium (and its compounds),kg,On-Site Disposal / Élimination sur le site,Waste Rock,252.0,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-80.8562 46.5667)
npri-10203-2023-73,2023,10203,Copper Cliff Mine (North),Vale Canada Limited,mining,-81.091,46.4746,Boreal Shield,St. Lawrence Drainage Area,NA - 12,Selenium (and its compounds),kg,On-Site Disposal / Élimination sur le site,Waste Rock,3090.0,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-81.091 46.4746)
npri-11878-2023-104,2023,11878,Totten Mine,Vale Canada Limited,mining,-81.4541,46.3813,Boreal Shield,St. Lawrence Drainage Area,NA - 12,Selenium (and its compounds),kg,On-Site Disposal / Élimination sur le site,Waste Rock,19.0,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-81.4541 46.3813)
npri-6093-2023-201,2023,6093,Voisey's Bay Mine Site,Vale Newfoundland and Labrador Limited,mining,-62.0944,56.33778,Taiga Shield,Northern Québec and Labrador Drainage Area,NA - 02,Arsenic (and its compounds),kg,On-Site Disposal / Élimination sur le site,Waste Rock,120.925,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.0944 56.33778)
npri-6093-2023-202,2023,6093,Voisey's Bay Mine Site,Vale Newfoundland and Labrador Limited,mining,-62.0944,56.33778,Taiga Shield,Northern Québec and Labrador Drainage Area,NA - 03,Cadmium (and its compounds),kg,On-Site Disposal / Élimination sur le site,Waste Rock,303.039,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.0944 56.33778)
npri-6093-2023-203,2023,6093,Voisey's Bay Mine Site,Vale Newfoundland and Labrador Limited,mining,-62.0944,56.33778,Taiga Shield,Northern Québec and Labrador Drainage Area,NA - 04,Chromium (and its compounds),tonnes,On-Site Disposal / Élimination sur le site,Waste Rock,49.096,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.0944 56.33778)
npri-6093-2023-204,2023,6093,Voisey's Bay Mine Site,Vale Newfoundland and Labrador Limited,mining,-62.0944,56.33778,Taiga Shield,Northern Québec and Labrador Drainage Area,NA - 05,Cobalt (and its compounds),kg,On-Site Disposal / Élimination sur le site,Waste Rock,16463.679,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.0944 56.33778)
npri-6093-2023-205,2023,6093,Voisey's Bay Mine Site,Vale Newfoundland and Labrador Limited,mining,-62.0944,56.33778,Taiga Shield,Northern Québec and Labrador Drainage Area,NA - 06,Copper (and its compounds),tonnes,On-Site Disposal / Élimination sur le site,Waste Rock,313.779,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.0944 56.33778)
npri-6093-2023-206,2023,6093,Voisey's Bay Mine Site,Vale Newfoundland and Labrador Limited,mining,-62.0944,56.33778,Taiga Shield,Northern Québec and Labrador Drainage Area,NA - 08,Lead (and its compounds),kg,On-Site Disposal / Élimination sur le site,Waste Rock,9915.8705,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.0944 56.33778)
npri-6093-2023-207,2023,6093,Voisey's Bay Mine Site,Vale Newfoundland and Labrador Limited,mining,-62.0944,56.33778,Taiga Shield,Northern Québec and Labrador Drainage Area,NA - 09,Manganese (and its compounds),tonnes,On-Site Disposal / Élimination sur le site,Waste Rock,367.129,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.0944 56.33778)
npri-6093-2023-208,2023,6093,Voisey's Bay Mine Site,Vale Newfoundland and Labrador Limited,mining,-62.0944,56.33778,Taiga Shield,Northern Québec and Labrador Drainage Area,NA - 10,Mercury (and its compounds),kg,On-Site Disposal / Élimination sur le site,Waste Rock,24.185,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.0944 56.33778)
npri-6093-2023-209,2023,6093,Voisey's Bay Mine Site,Vale Newfoundland and Labrador Limited,mining,-62.0944,56.33778,Taiga Shield,Northern Québec and Labrador Drainage Area,NA - 11,Nickel (and its compounds),tonnes,On-Site Disposal / Élimination sur le site,Waste Rock,212.557,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.0944 56.33778)
npri-6093-2023-210,2023,6093,Voisey's Bay Mine Site,Vale Newfoundland and Labrador Limited,mining,-62.0944,56.33778,Taiga Shield,Northern Québec and Labrador Drainage Area,NA - 22,Phosphorus (total),tonnes,On-Site Disposal / Élimination sur le site,Waste Rock,621.556,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.0944 56.33778)
npri-6093-2023-211,2023,6093,Voisey's Bay Mine Site,Vale Newfoundland and Labrador Limited,mining,-62.0944,56.33778,Taiga Shield,Northern Québec and Labrador Drainage Area,NA - 12,Selenium (and its compounds),kg,On-Site Disposal / Élimination sur le site,Waste Rock,1344.689,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.0944 56.33778)
npri-6093-2023-212,2023,6093,Voisey's Bay Mine Site,Vale Newfoundland and Labrador Limited,mining,-62.0944,56.33778,Taiga Shield,Northern Québec and Labrador Drainage Area,NA - 13,Silver (and its compounds),tonnes,On-Site Disposal / Élimination sur le site,Waste Rock,0.45,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.0944 56.33778)
npri-6093-2023-213,2023,6093,Voisey's Bay Mine Site,Vale Newfoundland and Labrador Limited,mining,-62.0944,56.33778,Taiga Shield,Northern Québec and Labrador Drainage Area,NA - 40,Vanadium (and its compounds),tonnes,On-Site Disposal / Élimination sur le site,Waste Rock,44.815,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.0944 56.33778)
npri-6093-2023-214,2023,6093,Voisey's Bay Mine Site,Vale Newfoundland and Labrador Limited,mining,-62.0944,56.33778,Taiga Shield,Northern Québec and Labrador Drainage Area,NA - 14,Zinc (and its compounds),tonnes,On-Site Disposal / Élimination sur le site,Waste Rock,44.549,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.0944 56.33778)
npri-32238-2023-45,2023,32238,Eagle Gold Mine,Victoria Gold Corp.,mining,-135.8343,64.02545,Boreal Cordillera,Yukon River Drainage Area,NA - 02,Arsenic (and its compounds),kg,On-Site Disposal / Élimination sur le site,Waste Rock,2195180.531,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-135.8343 64.02545)
npri-11123-2023-75,2023,11123,Eagle River Mine Site,Wesdome Gold Mines Ltd.,mining,-85.4614,47.9863,Boreal Shield,St. Lawrence Drainage Area,NA - 02,Arsenic (and its compounds),kg,On-Site Disposal / Élimination sur le site,Waste Rock,36.14,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-85.4614 47.9863)
npri-30745-2023-200,2023,30745,Touquoy Mine,St Barbara Limited,mining,-62.91917,44.97361,Atlantic Maritime,Maritime Provinces Drainage Area,NA - 02,Arsenic (and its compounds),kg,Off-Site Disposal / Élimination hors site,Land Fill,227.14841,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.91917 44.97361)
npri-30745-2023-201,2023,30745,Touquoy Mine,St Barbara Limited,mining,-62.91917,44.97361,Atlantic Maritime,Maritime Provinces Drainage Area,NA - 03,Cadmium (and its compounds),kg,Off-Site Disposal / Élimination hors site,Land Fill,0.049311,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.91917 44.97361)
npri-30745-2023-202,2023,30745,Touquoy Mine,St Barbara Limited,mining,-62.91917,44.97361,Atlantic Maritime,Maritime Provinces Drainage Area,NA - 05,Cobalt (and its compounds),kg,Off-Site Disposal / Élimination hors site,Land Fill,6.518929,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.91917 44.97361)
npri-30745-2023-203,2023,30745,Touquoy Mine,St Barbara Limited,mining,-62.91917,44.97361,Atlantic Maritime,Maritime Provinces Drainage Area,NA - 06,Copper (and its compounds),tonnes,Off-Site Disposal / Élimination hors site,Land Fill,0.01098,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.91917 44.97361)
npri-30745-2023-204,2023,30745,Touquoy Mine,St Barbara Limited,mining,-62.91917,44.97361,Atlantic Maritime,Maritime Provinces Drainage Area,NA - 08,Lead (and its compounds),kg,Off-Site Disposal / Élimination hors site,Land Fill,6.281677,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.91917 44.97361)
npri-30745-2023-205,2023,30745,Touquoy Mine,St Barbara Limited,mining,-62.91917,44.97361,Atlantic Maritime,Maritime Provinces Drainage Area,NA - 09,Manganese (and its compounds),tonnes,Off-Site Disposal / Élimination hors site,Land Fill,0.258253,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.91917 44.97361)
npri-30745-2023-206,2023,30745,Touquoy Mine,St Barbara Limited,mining,-62.91917,44.97361,Atlantic Maritime,Maritime Provinces Drainage Area,NA - 10,Mercury (and its compounds),kg,Off-Site Disposal / Élimination hors site,Land Fill,0.016437,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.91917 44.97361)
npri-30745-2023-207,2023,30745,Touquoy Mine,St Barbara Limited,mining,-62.91917,44.97361,Atlantic Maritime,Maritime Provinces Drainage Area,NA - 11,Nickel (and its compounds),tonnes,Off-Site Disposal / Élimination hors site,Land Fill,0.012276,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.91917 44.97361)
npri-30745-2023-208,2023,30745,Touquoy Mine,St Barbara Limited,mining,-62.91917,44.97361,Atlantic Maritime,Maritime Provinces Drainage Area,NA - 12,Selenium (and its compounds),kg,Off-Site Disposal / Élimination hors site,Land Fill,0.082185,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.91917 44.97361)
npri-30745-2023-209,2023,30745,Touquoy Mine,St Barbara Limited,mining,-62.91917,44.97361,Atlantic Maritime,Maritime Provinces Drainage Area,NA - 37,Thallium (and its compounds),kg,Off-Site Disposal / Élimination hors site,Land Fill,0.00035,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.91917 44.97361)
